ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12136877,JD333880,08/15/2020 09:05:00 PM,023XX W PALMER ST,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,false,false,1432,014,32,22,04A,1160184,1914782,2020,08/22/2020 03:47:40 PM,41.92186878,-87.686863268,"(41.92186878, -87.686863268)"
12136062,JD332915,08/15/2020 12:07:00 AM,0000X E 11TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,true,false,0123,001,4,32,15,1176868,1895744,2020,08/22/2020 03:47:40 PM,41.869266079,-87.626138746,"(41.869266079, -87.626138746)"
12136853,JD333867,08/15/2020 09:17:00 PM,036XX W AUGUSTA BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,false,false,1112,011,27,23,15,1151771,1906421,2020,08/22/2020 03:47:40 PM,41.899095299,-87.717995491,"(41.899095299, -87.717995491)"
12136299,JD333046,08/15/2020 03:34:00 AM,010XX W 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0733,007,6,68,15,1170419,1857734,2020,08/22/2020 03:47:40 PM,41.765106166,-87.650922726,"(41.765106166, -87.650922726)"
12136155,JD332991,08/15/2020 01:44:00 AM,070XX S EAST END AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,RESIDENCE - YARD (FRONT / BACK),true,false,0332,003,5,43,15,1188995,1858592,2020,08/22/2020 03:47:40 PM,41.767036006,-87.582809521,"(41.767036006, -87.582809521)"
12136108,JD332946,08/15/2020 12:30:00 AM,012XX S CENTRAL PARK AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1011,010,24,29,15,1152563,1894305,2020,08/22/2020 03:47:40 PM,41.865832102,-87.715406909,"(41.865832102, -87.715406909)"
12139368,JD335774,08/15/2020 11:00:00 PM,008XX N CENTRAL PARK AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1112,011,27,23,03,1152233,1905266,2020,08/22/2020 03:47:40 PM,41.89591676,-87.716329078,"(41.89591676, -87.716329078)"
12136959,JD333988,08/15/2020 11:50:00 PM,015XX N SEDGWICK ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1821,018,27,8,15,1173358,1910783,2020,08/22/2020 03:47:40 PM,41.91061261,-87.638577708,"(41.91061261, -87.638577708)"
12136387,JD333136,08/15/2020 08:01:00 AM,014XX E 66TH PL,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0321,003,5,42,04B,1186946,1861190,2020,08/22/2020 03:47:40 PM,41.774213961,-87.590237553,"(41.774213961, -87.590237553)"
12136238,JD333040,08/15/2020 04:25:00 AM,050XX W ERIE ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1532,015,37,25,04B,1142641,1903851,2020,08/22/2020 03:47:40 PM,41.892217719,-87.751594078,"(41.892217719, -87.751594078)"
12136189,JD332990,08/15/2020 02:42:00 AM,055XX W AUGUSTA BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,true,false,1524,015,37,25,15,1139181,1906120,2020,08/22/2020 03:47:40 PM,41.898507804,-87.764246099,"(41.898507804, -87.764246099)"
12136739,JD333594,08/15/2020 04:00:00 PM,013XX N LOREL AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,false,false,2532,025,37,25,15,1140395,1908368,2020,08/22/2020 03:47:40 PM,41.904654396,-87.759731883,"(41.904654396, -87.759731883)"
12136950,JD333997,08/15/2020 11:49:00 PM,009XX W 83RD ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,false,false,0613,006,21,71,15,1171522,1849800,2020,08/22/2020 03:47:40 PM,41.743310163,-87.647111861,"(41.743310163, -87.647111861)"
12136884,JD333793,08/15/2020 08:19:00 PM,062XX S SEELEY AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0714,007,16,67,04B,1163769,1863222,2020,08/22/2020 03:47:40 PM,41.780308174,-87.675143069,"(41.780308174, -87.675143069)"
12136905,JD333877,08/15/2020 09:12:00 PM,075XX S COTTAGE GROVE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,true,false,0624,006,6,69,15,1182871,1855089,2020,08/22/2020 03:47:40 PM,41.757567866,-87.605364858,"(41.757567866, -87.605364858)"
12136002,JD332904,08/15/2020 12:07:00 AM,019XX N CALIFORNIA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1421,014,1,22,04A,1157398,1912669,2020,08/22/2020 03:47:40 PM,41.916127721,-87.697157413,"(41.916127721, -87.697157413)"
12136653,JD333201,08/15/2020 09:48:00 AM,063XX S MORGAN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CURRENCY EXCHANGE,true,false,0723,007,16,68,15,1170730,1862880,2020,08/22/2020 03:47:40 PM,41.779220641,-87.649632877,"(41.779220641, -87.649632877)"
12180948,JD384757,09/30/2020 11:00:00 PM,057XX S THROOP ST,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,0713,007,16,67,03,1168636,1866805,2020,10/07/2020 03:51:12 PM,41.790036743,-87.657196537,"(41.790036743, -87.657196537)"
11489954,JB493206,10/28/2018 03:13:00 AM,023XX S WABASH AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0131,001,3,33,04B,1177112,1888955,2018,08/23/2020 03:49:36 PM,41.850631098,-87.625448467,"(41.850631098, -87.625448467)"
12137157,JD334018,08/16/2020 12:43:00 AM,034XX N OKETO AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1631,016,38,17,04B,1126193,1921860,2020,08/23/2020 03:52:01 PM,41.941926956,-87.811599453,"(41.941926956, -87.811599453)"
12137239,JD334274,08/16/2020 08:09:00 AM,044XX W THOMAS ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,false,false,1111,011,37,23,15,1146597,1906959,2020,08/23/2020 03:52:01 PM,41.900671891,-87.736985873,"(41.900671891, -87.736985873)"
12137823,JD334694,08/16/2020 04:12:00 PM,001XX W PERSHING RD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0925,009,3,37,04B,1175800,1879115,2020,08/23/2020 03:52:01 PM,41.823658933,-87.630559191,"(41.823658933, -87.630559191)"
11965480,JC455755,10/01/2019 01:28:38 PM,079XX S BURNHAM AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,APARTMENT,false,false,0422,004,7,46,15,1196218,1852900,2019,08/23/2020 03:49:36 PM,41.751240752,-87.556523222,"(41.751240752, -87.556523222)"
12137202,JD334168,08/16/2020 04:38:00 AM,074XX S PARNELL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0732,007,6,68,04A,1173837,1855485,2020,08/23/2020 03:52:01 PM,41.758859545,-87.638461367,"(41.758859545, -87.638461367)"
12138148,JD334695,08/16/2020 03:30:00 PM,031XX S RHODES AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,0211,002,4,35,04B,1180409,1884397,2020,08/23/2020 03:52:01 PM,41.838048427,-87.613488215,"(41.838048427, -87.613488215)"
12137017,JD334032,08/16/2020 12:08:00 AM,022XX S SAWYER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1024,010,12,30,15,1155043,1888918,2020,08/23/2020 03:52:01 PM,41.851000227,-87.706447014,"(41.851000227, -87.706447014)"
12137892,JD335006,08/16/2020 10:03:00 PM,067XX S MAPLEWOOD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0832,008,17,66,15,1160534,1859934,2020,08/23/2020 03:52:01 PM,41.771352776,-87.687093756,"(41.771352776, -87.687093756)"
12137135,JD334135,08/16/2020 03:31:00 AM,074XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0732,007,6,68,15,1172919,1855574,2020,08/23/2020 03:52:01 PM,41.75912407,-87.64182315,"(41.75912407, -87.64182315)"
12137988,JD335051,08/16/2020 11:45:00 PM,056XX S WOOD ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0715,007,15,67,04A,1165312,1867263,2020,08/23/2020 03:52:01 PM,41.79136464,-87.669371759,"(41.79136464, -87.669371759)"
12137093,JD334091,08/16/2020 02:15:00 AM,023XX S SAWYER AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1024,010,12,30,04A,1155062,1888278,2020,08/23/2020 03:52:01 PM,41.849243612,-87.706394429,"(41.849243612, -87.706394429)"
12137719,JD334664,08/16/2020 03:47:00 PM,018XX S KARLOV AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,1012,010,24,29,04B,1149358,1890599,2020,08/23/2020 03:52:01 PM,41.855725091,-87.727268803,"(41.855725091, -87.727268803)"
12137136,JD334056,08/16/2020 01:36:00 AM,036XX W OHIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1122,011,27,23,15,1151791,1903752,2020,08/23/2020 03:52:01 PM,41.891770903,-87.71799234,"(41.891770903, -87.71799234)"
12137786,JD334799,08/16/2020 05:54:00 PM,012XX S PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1011,010,24,29,15,1149910,1894216,2020,08/23/2020 03:52:01 PM,41.865639864,-87.725148631,"(41.865639864, -87.725148631)"
12137869,JD334615,08/16/2020 02:01:00 PM,082XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0613,006,21,71,15,1172403,1850325,2020,08/23/2020 03:52:01 PM,41.744731508,-87.643868422,"(41.744731508, -87.643868422)"
12142070,JD334938,08/16/2020 09:17:00 PM,033XX W VAN BUREN ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1134,011,28,27,04B,1154022,1897824,2020,08/23/2020 03:52:01 PM,41.875459673,-87.70995698,"(41.875459673, -87.70995698)"
12137203,JD334109,08/16/2020 01:25:00 AM,015XX N DAMEN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,true,false,1424,014,1,24,15,1162780,1910428,2020,08/23/2020 03:52:01 PM,41.909867007,-87.677447201,"(41.909867007, -87.677447201)"
12136970,JD334036,08/16/2020 01:06:00 AM,033XX W RICE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,false,false,1121,011,27,23,15,1153728,1905464,2020,08/23/2020 03:52:01 PM,41.896430458,-87.710832954,"(41.896430458, -87.710832954)"
12137826,JD334949,08/16/2020 09:25:00 PM,032XX W SUNNYSIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,false,false,1724,017,33,14,04A,1154086,1929728,2020,08/23/2020 03:52:01 PM,41.963005652,-87.708869019,"(41.963005652, -87.708869019)"
12137084,JD334044,08/16/2020 01:18:00 AM,002XX W 90TH PL,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),false,false,0634,006,21,49,04B,1176339,1844823,2020,08/23/2020 03:52:01 PM,41.729545876,-87.629611288,"(41.729545876, -87.629611288)"
12137582,JD334525,08/16/2020 12:19:00 PM,023XX S STATE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0131,001,3,33,15,1176682,1888869,2020,08/23/2020 03:52:01 PM,41.850404824,-87.627029228,"(41.850404824, -87.627029228)"
12137515,JD334405,08/16/2020 11:06:00 AM,054XX W OHIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1524,015,37,25,15,1139705,1903432,2020,08/23/2020 03:52:01 PM,41.891122049,-87.762387152,"(41.891122049, -87.762387152)"
12137987,JD334811,08/16/2020 06:52:00 PM,038XX W ROOSEVELT RD,0555,ASSAULT,AGGRAVATED PROTECTED EMPLOYEE - HANDGUN,CTA BUS,false,false,1011,010,24,29,04A,1151170,1894442,2020,08/23/2020 03:52:01 PM,41.866235446,-87.720517147,"(41.866235446, -87.720517147)"
12137224,JD334178,08/16/2020 05:05:00 AM,022XX S SAWYER AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1024,010,12,30,04B,1155042,1888932,2020,08/23/2020 03:52:01 PM,41.851038664,-87.706450309,"(41.851038664, -87.706450309)"
12137922,JD335000,08/16/2020 09:45:00 PM,060XX N LINCOLN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,2413,024,50,2,04A,1154299,1939804,2020,08/23/2020 03:52:01 PM,41.990650495,-87.707815377,"(41.990650495, -87.707815377)"
12137906,JD335038,08/16/2020 11:02:00 PM,008XX N CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1111,011,37,25,15,1144207,1904963,2020,08/23/2020 03:52:01 PM,41.895239896,-87.745814792,"(41.895239896, -87.745814792)"
12137022,JD334071,08/16/2020 01:33:00 AM,006XX S WABASH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,true,false,0123,001,42,32,15,1176897,1897396,2020,08/23/2020 03:52:01 PM,41.873798611,-87.625982302,"(41.873798611, -87.625982302)"
12137314,JD334385,08/16/2020 11:09:00 AM,080XX S AVALON AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,false,false,0411,004,8,45,15,1185942,1851927,2020,08/23/2020 03:52:01 PM,41.748819167,-87.594209744,"(41.748819167, -87.594209744)"
12139566,JD336922,08/16/2020 12:09:00 AM,0000X N CANAL ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0121,001,42,28,04A,1173134,1900548,2020,08/23/2020 03:52:01 PM,41.882532169,-87.639704572,"(41.882532169, -87.639704572)"
12137981,JD335035,08/16/2020 10:40:00 PM,042XX W WABANSIA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2534,025,26,23,15,1148042,1910965,2020,08/23/2020 03:52:01 PM,41.911637076,-87.731575029,"(41.911637076, -87.731575029)"
12137114,JD334066,08/16/2020 01:40:00 AM,069XX S CLYDE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0331,003,5,43,04B,1191411,1859309,2020,08/23/2020 03:52:01 PM,41.768945319,-87.573930849,"(41.768945319, -87.573930849)"
12137921,JD334976,08/16/2020 10:07:00 PM,021XX W JACKSON BLVD,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1225,012,27,28,04B,1162234,1898677,2020,08/23/2020 03:52:01 PM,41.877632759,-87.679781796,"(41.877632759, -87.679781796)"
12137713,JD334661,08/16/2020 03:44:00 PM,078XX S ESSEX AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,true,false,0421,004,7,43,04A,1194219,1853494,2020,08/23/2020 03:52:01 PM,41.752920028,-87.563828953,"(41.752920028, -87.563828953)"
12137568,JD334598,08/16/2020 02:00:00 PM,043XX W CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1111,011,37,23,15,1147077,1904968,2020,08/23/2020 03:52:01 PM,41.895199203,-87.735273766,"(41.895199203, -87.735273766)"
12137178,JD334033,08/16/2020 12:45:00 AM,048XX S ELIZABETH ST,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,false,false,0933,009,20,61,04B,1168807,1872736,2020,08/23/2020 03:52:01 PM,41.806308386,-87.656398268,"(41.806308386, -87.656398268)"
12137172,JD334150,08/16/2020 01:30:00 AM,028XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,false,false,0133,001,4,35,04A,1179375,1886199,2020,08/23/2020 03:52:01 PM,41.843016958,-87.61722727,"(41.843016958, -87.61722727)"
12137858,JD334959,08/16/2020 09:36:00 PM,080XX S ABERDEEN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0612,006,21,71,04A,1170380,1851539,2020,08/23/2020 03:52:01 PM,41.748107129,-87.651245701,"(41.748107129, -87.651245701)"
12137206,JD334102,08/16/2020 02:25:00 AM,021XX S CANALPORT AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1235,012,25,31,04B,1170364,1889785,2020,08/23/2020 03:52:01 PM,41.853058663,-87.650190508,"(41.853058663, -87.650190508)"
12136973,JD334002,08/16/2020 12:01:00 AM,088XX S PRINCETON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0634,006,21,49,15,1175705,1846381,2020,08/23/2020 03:52:01 PM,41.733835432,-87.63188728,"(41.733835432, -87.63188728)"
12137177,JD334034,08/16/2020 12:50:00 AM,044XX S PRINCETON AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0925,009,3,37,04B,1175035,1875302,2020,08/23/2020 03:52:01 PM,41.813212854,-87.633479616,"(41.813212854, -87.633479616)"
12137091,JD334093,08/16/2020 02:30:00 AM,054XX S DAMEN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,true,0932,009,16,61,04A,1163949,1868590,2020,08/23/2020 03:52:01 PM,41.795034872,-87.674332314,"(41.795034872, -87.674332314)"
12137552,JD334377,08/16/2020 01:00:00 AM,047XX S PRINCETON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,0935,009,3,37,04A,1175088,1873485,2020,08/23/2020 03:52:01 PM,41.808225651,-87.633339498,"(41.808225651, -87.633339498)"
12138223,JD335283,08/16/2020 11:00:00 PM,030XX W MADISON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,true,1222,012,27,27,04A,1155846,1899859,2020,08/23/2020 03:52:01 PM,41.88100737,-87.703205068,"(41.88100737, -87.703205068)"
12137510,JD334305,08/16/2020 09:08:00 AM,045XX S WASHTENAW AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0922,009,15,58,04B,1159128,1874469,2020,10/21/2020 03:51:45 PM,41.81126767,-87.691850144,"(41.81126767, -87.691850144)"
12137751,JD334670,08/16/2020 03:30:00 PM,092XX S NORMAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,true,true,2223,022,21,73,04A,1174591,1843560,2020,08/23/2020 03:52:01 PM,41.726119071,-87.636052143,"(41.726119071, -87.636052143)"
12137459,JD334389,08/16/2020 10:53:00 AM,006XX E 75TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0624,006,6,69,15,1181628,1855415,2020,08/23/2020 03:52:01 PM,41.758491218,-87.609910196,"(41.758491218, -87.609910196)"
12137996,JD335040,08/16/2020 10:44:00 PM,027XX S TROY ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1033,010,12,30,15,1155804,1885691,2020,08/23/2020 03:52:01 PM,41.842129686,-87.703740796,"(41.842129686, -87.703740796)"
12138082,JD335026,08/16/2020 10:53:00 PM,006XX N LAMON AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1532,015,37,25,03,1143571,1904010,2020,08/23/2020 03:52:01 PM,41.892636681,-87.748174559,"(41.892636681, -87.748174559)"
12137162,JD334095,08/16/2020 02:02:00 AM,0000X E CHICAGO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1833,018,42,8,15,1176844,1905745,2020,08/23/2020 03:52:01 PM,41.896709915,-87.6259242,"(41.896709915, -87.6259242)"
12137895,JD334967,08/16/2020 10:09:00 PM,022XX W 21ST ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,true,false,1234,012,25,31,04A,1161796,1890029,2020,08/23/2020 03:52:01 PM,41.853910968,-87.68163107,"(41.853910968, -87.68163107)"
12137111,JD334086,08/16/2020 01:31:00 AM,078XX S KINGSTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,0421,004,7,43,15,1194549,1853483,2020,08/23/2020 03:52:01 PM,41.752881737,-87.56262002,"(41.752881737, -87.56262002)"
12137859,JD334888,08/16/2020 08:11:00 PM,016XX N PULASKI RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,2535,025,26,23,15,1149469,1910503,2020,08/23/2020 03:52:01 PM,41.910341711,-87.726344642,"(41.910341711, -87.726344642)"
12137901,JD334960,08/16/2020 09:41:00 PM,063XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0331,003,5,42,15,1187963,1863192,2020,08/23/2020 03:52:01 PM,41.779683438,-87.586445734,"(41.779683438, -87.586445734)"
12137278,JD334317,08/16/2020 09:27:00 AM,055XX W CONGRESS PKWY,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,SIDEWALK,true,false,1522,015,29,25,26,1139547,1897135,2020,08/23/2020 03:52:01 PM,41.873845156,-87.763121074,"(41.873845156, -87.763121074)"
12137919,JD334939,08/16/2020 09:20:00 PM,020XX S LEAVITT ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1234,012,25,31,04B,1162019,1890170,2020,08/23/2020 03:52:01 PM,41.854293239,-87.680808642,"(41.854293239, -87.680808642)"
12137171,JD334131,08/16/2020 03:35:00 AM,038XX W MONROE ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,1122,011,28,26,04B,1150733,1899385,2020,08/23/2020 03:52:01 PM,41.879808145,-87.721992182,"(41.879808145, -87.721992182)"
12138439,JD335358,08/16/2020 02:00:00 PM,071XX S VINCENNES AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,false,false,0731,007,6,69,04A,1176589,1857611,2020,08/23/2020 03:52:01 PM,41.764632089,-87.628311641,"(41.764632089, -87.628311641)"
12137181,JD334100,08/16/2020 02:05:00 AM,113XX S FOREST AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0531,005,9,49,15,1180266,1829880,2020,08/23/2020 03:52:01 PM,41.688451308,-87.61568193,"(41.688451308, -87.61568193)"
12138008,JD334932,08/16/2020 09:21:00 PM,069XX S EGGLESTON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,true,false,0732,007,6,68,04A,1174478,1858901,2020,08/23/2020 03:52:01 PM,41.76821922,-87.636010658,"(41.76821922, -87.636010658)"
12137176,JD334132,08/16/2020 02:27:00 AM,026XX N KEDZIE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,false,false,1412,014,35,22,04B,1154457,1917141,2020,08/23/2020 03:52:01 PM,41.928458611,-87.707842691,"(41.928458611, -87.707842691)"
12137742,JD334679,08/16/2020 04:05:00 PM,020XX W CHASE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,true,false,2424,024,49,1,04B,1161436,1948370,2020,09/02/2020 03:51:59 PM,42.014009803,-87.681323901,"(42.014009803, -87.681323901)"
12137908,JD334800,08/16/2020 03:55:00 PM,077XX S HAMILTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0611,006,18,71,15,1163391,1853581,2020,08/23/2020 03:52:01 PM,41.753859857,-87.676798678,"(41.753859857, -87.676798678)"
12137804,JD334875,08/16/2020 08:21:00 PM,017XX N LOTUS AVE,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE,false,false,2532,025,37,25,03,1139799,1910969,2020,08/23/2020 03:52:01 PM,41.911802756,-87.76185754,"(41.911802756, -87.76185754)"
12137404,JD334401,08/16/2020 11:05:00 AM,006XX W HARRISON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0124,001,25,28,15,1172257,1897564,2020,08/23/2020 03:52:01 PM,41.874363279,-87.643013039,"(41.874363279, -87.643013039)"
12137156,JD334103,08/16/2020 02:16:00 AM,012XX W CONGRESS PKWY,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1231,012,28,28,15,1168224,1897883,2020,08/23/2020 03:52:01 PM,41.875326692,-87.657811105,"(41.875326692, -87.657811105)"
12137463,JD334225,08/16/2020 06:10:00 AM,023XX S ROCKWELL ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1034,010,24,30,04A,1159395,1888555,2020,08/23/2020 03:52:01 PM,41.849915823,-87.690484169,"(41.849915823, -87.690484169)"
12137787,JD334849,08/16/2020 07:35:00 PM,037XX W LELAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - PORCH / HALLWAY,false,false,1723,017,35,14,04A,1150593,1930972,2020,08/23/2020 03:52:01 PM,41.96648841,-87.72167895,"(41.96648841, -87.72167895)"
12137301,JD334321,08/16/2020 08:32:00 AM,008XX E 82ND ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,false,false,0631,006,8,44,03,1183157,1850804,2020,08/23/2020 03:52:01 PM,41.745802731,-87.604449755,"(41.745802731, -87.604449755)"
12137573,JD334546,08/16/2020 12:59:00 PM,020XX N CAMPBELL AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,true,false,1431,014,1,22,15,1159552,1913767,2020,08/23/2020 03:52:01 PM,41.919096597,-87.689213424,"(41.919096597, -87.689213424)"
12181233,JD384720,09/30/2020 10:07:00 PM,057XX S ALBANY AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,0824,008,14,63,03,1156691,1866507,2020,10/07/2020 03:51:12 PM,41.789468425,-87.701003796,"(41.789468425, -87.701003796)"
12180702,JD384558,09/30/2020 06:52:00 PM,023XX N NORDICA AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,true,2512,025,29,18,04A,1128700,1914859,2020,10/07/2020 03:51:12 PM,41.922673111,-87.802544263,"(41.922673111, -87.802544263)"
12136799,JD333512,08/15/2020 02:45:00 PM,110XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,true,false,2234,022,34,75,04A,1167646,1831193,2020,08/24/2020 03:47:35 PM,41.69233362,-87.661845491,"(41.69233362, -87.661845491)"
12138867,JD336200,08/17/2020 11:21:00 PM,019XX S TRUMBULL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,true,false,1024,010,24,29,15,1153728,1890287,2020,08/24/2020 03:49:47 PM,41.854783164,-87.711236972,"(41.854783164, -87.711236972)"
12138793,JD336029,08/17/2020 07:50:00 PM,079XX S WOOD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0611,006,17,71,15,1165727,1852133,2020,08/24/2020 03:49:47 PM,41.749837103,-87.668279031,"(41.749837103, -87.668279031)"
