County,Jurisdiction (NCIC),BCS number,Victim Number,Month of Report,Year of Report,Total Victim,Total Suspects,Gender,Race/Ethnicity,Age,Crime Status,Victim/Offender Relationship #1,Victim/Offender Relationship #2,Victim/Offender Relationship #3,Victim/Offender Relationship #4,Month of Incident,Day of month of Incident,Year of Incident,Day of week,Year of Death,Means of death,Location,Precipitating Event,Special Circumstance
43,4313,21135,01,08,2010,01,01,1,W,42,4,40,,,,08,29,2010,1,2010,01,02,90,000
48,4807,21395,01,12,2010,01,01,1,B,34,4,40,,,,12,11,2010,7,2010,02,16,94,000
50,5000,21493,01,09,2010,01,01,2,H,31,4,40,,,,09,24,2010,6,2010,01,02,90,000
50,5002,20631,01,09,2010,01,02,1,H,45,4,40,40,,,09,06,2010,2,2010,02,02,90,000
56,5609,21033,01,11,2010,01,01,1,H,26,4,40,,,,11,13,2010,7,2010,01,18,90,000
01,0109,21807,01,01,2011,01,01,1,B,20,4,40,,,,01,23,2011,1,2011,01,16,90,000
01,0109,21810,01,01,2011,01,01,1,B,19,4,40,,,,01,26,2011,4,2011,01,16,90,000
01,0109,21811,01,01,2011,01,01,1,W,39,4,40,,,,01,29,2011,7,2011,01,02,94,000
01,0109,23359,01,05,2011,02,02,1,B,23,4,40,40,,,05,19,2011,5,2011,02,16,90,000
01,0109,23359,02,05,2011,02,02,1,B,30,4,40,40,,,05,19,2011,5,2011,02,16,90,000
01,0109,23927,01,09,2011,01,01,1,B,34,4,40,,,,09,25,2011,1,2011,02,16,90,000
03,0300,23789,01,09,2011,01,02,1,W,59,4,40,40,,,09,24,2011,7,2011,03,02,90,000
07,0701,23629,01,11,2011,01,04,1,W,33,4,40,40,40,40,10,24,2011,2,2011,02,06,90,000
07,0707,22826,01,08,2011,01,01,1,B,25,4,40,,,,08,24,2011,4,2011,02,06,94,000
10,1005,21994,01,03,2011,01,01,1,B,31,4,40,,,,03,17,2011,5,2011,04,16,93,000
15,1500,22575,01,06,2011,01,01,1,W,32,4,40,,,,06,01,2011,4,2011,01,16,90,000
15,1500,22576,01,07,2011,01,01,1,B,56,4,40,,,,07,10,2011,1,2011,02,06,90,000
15,1502,22119,01,05,2011,01,04,1,H,26,4,40,40,40,40,05,09,2011,2,2011,02,02,90,000
19,1900,22063,01,01,2011,01,01,1,H,37,4,40,,,,01,11,2011,3,2011,02,16,91,000
19,1900,22078,01,02,2011,01,01,1,B,33,4,40,,,,02,18,2011,6,2011,02,16,90,000
19,1900,22083,01,03,2011,01,01,1,H,24,4,40,,,,03,12,2011,7,2011,02,16,90,000
19,1900,22334,01,05,2011,01,01,1,H,19,4,40,,,,05,25,2011,4,2011,02,16,90,000
19,1900,23032,01,08,2011,01,01,1,H,19,4,40,,,,08,20,2011,7,2011,02,16,90,000
19,1920,23241,01,10,2011,01,02,1,H,42,4,40,40,,,10,12,2011,4,2011,01,99,90,000
19,1920,23243,01,10,2011,01,01,1,H,31,4,40,,,,10,22,2011,7,2011,01,16,95,000
19,1924,23051,01,09,2011,01,04,1,H,59,4,40,40,40,40,09,15,2011,5,2011,02,16,90,000
19,1925,23070,01,09,2011,01,02,1,H,38,4,40,40,,,09,30,2011,6,2011,02,16,90,000
19,192U,23850,01,12,2011,01,01,1,H,32,4,40,,,,12,17,2011,7,2011,02,16,90,000
19,1935,23312,01,10,2011,01,01,1,W,23,4,40,,,,10,31,2011,2,2011,01,02,94,000
19,1942,21160,01,01,2011,01,02,1,H,17,4,40,40,,,01,18,2011,3,2011,02,16,90,000
19,1942,21928,01,04,2011,01,04,1,H,53,4,40,40,40,40,04,04,2011,2,2011,02,02,90,000
19,1942,22480,01,07,2011,01,04,1,H,33,4,40,40,40,40,07,18,2011,2,2011,02,16,92,000
19,1942,22849,01,09,2011,01,04,1,H,18,4,40,40,40,40,09,24,2011,7,2011,02,16,90,000
19,1942,22921,01,10,2011,01,02,1,H,47,4,40,40,,,10,09,2011,1,2011,02,16,90,000
19,1942,21159,01,01,2011,01,02,1,B,25,4,40,40,,,01,14,2011,6,2011,02,16,90,000
19,1942,21408,01,01,2011,01,02,1,B,48,4,40,40,,,01,24,2011,2,2011,02,02,90,000
19,1942,21445,01,02,2011,01,01,1,H,21,4,40,,,,02,14,2011,2,2011,02,16,90,000
19,1942,21446,01,02,2011,01,02,1,W,49,4,40,40,,,02,19,2011,7,2011,02,16,90,000
19,1942,21933,01,04,2011,01,04,2,B,56,4,40,40,40,40,04,27,2011,4,2011,02,16,90,000
19,1942,21935,01,04,2011,01,02,1,H,37,4,40,40,,,04,27,2011,4,2011,02,02,90,000
19,1942,22000,01,05,2011,01,02,1,B,52,4,40,40,,,05,10,2011,3,2011,02,16,90,000
19,1942,22001,01,05,2011,01,04,1,H,37,4,40,40,40,40,05,09,2011,2,2011,02,02,90,000
19,1942,22323,01,06,2011,01,04,1,H,45,4,40,40,40,40,06,22,2011,4,2011,02,13,90,000
19,1942,22467,01,07,2011,01,01,1,W,40,4,40,,,,07,20,2011,4,2011,02,12,90,000
19,1942,22746,01,08,2011,01,02,1,B,55,4,40,40,,,08,25,2011,5,2011,02,03,91,000
19,1942,22834,01,09,2011,01,02,1,B,41,4,40,40,,,09,18,2011,1,2011,02,16,90,000
19,1942,22850,01,09,2011,01,02,1,H,49,4,40,40,,,09,06,2011,3,2011,02,02,90,000
19,1942,23213,01,11,2011,01,04,1,B,24,4,40,40,40,40,11,23,2011,4,2011,02,02,90,000
19,1942,23543,01,12,2011,01,04,1,H,20,4,40,40,40,40,12,21,2011,4,2011,02,16,90,000
19,1942,23545,01,12,2011,01,02,1,W,26,4,40,40,,,12,09,2011,6,2011,02,16,90,000
19,1942,23596,01,03,2011,01,01,1,B,41,4,40,,,,03,03,2011,5,2011,03,16,90,000
19,1942,23607,01,07,2011,01,01,2,H,29,4,40,,,,07,22,2011,6,2011,02,13,90,000
19,1942,23610,01,07,2011,01,01,1,H,38,4,40,,,,07,30,2011,7,2011,02,99,91,000
19,1942,23611,01,12,2011,01,01,1,H,29,4,40,,,,11,25,2011,6,2011,02,16,90,000
19,1942,23612,01,01,2011,01,01,1,B,20,4,40,,,,01,02,2011,1,2011,02,13,90,000
19,1941,21931,01,03,2011,01,01,2,H,25,4,40,,,,03,17,2011,5,2011,02,16,90,000
19,1941,22676,01,07,2011,01,03,1,W,36,4,40,40,40,,07,01,2011,6,2011,02,13,94,000
19,1941,23577,01,08,2011,01,01,1,H,29,4,40,,,,08,26,2011,6,2011,02,16,94,000
19,1947,21952,01,03,2011,01,01,1,H,31,4,40,,,,03,28,2011,2,2011,02,02,90,000
19,1948,21953,01,04,2011,01,01,1,F,63,4,40,,,,04,24,2011,1,2011,02,02,90,000
19,1948,23619,01,09,2011,01,01,1,C,42,4,40,,,,09,14,2011,4,2011,01,03,90,000
19,1949,23685,01,12,2011,01,01,1,H,39,4,40,,,,12,01,2011,5,2011,02,02,90,000
19,1950,22255,01,04,2011,01,01,1,H,19,4,40,,,,04,08,2011,6,2011,02,16,90,000
19,1950,22561,01,03,2011,01,01,1,B,17,4,40,,,,03,01,2011,3,2011,02,15,94,000
19,1950,23321,01,10,2011,01,01,1,B,32,4,40,,,,10,13,2011,5,2011,02,02,90,000
19,1955,23277,01,10,2011,01,01,1,H,26,4,40,,,,10,16,2011,1,2011,02,16,90,000
19,1965,22003,01,04,2011,01,02,1,B,59,4,40,40,,,04,13,2011,4,2011,02,13,92,000
19,1969,22563,01,05,2011,01,01,1,H,21,4,40,,,,05,25,2011,4,2011,02,02,90,000
19,1969,22634,01,06,2011,01,01,1,H,23,4,40,,,,06,27,2011,2,2011,02,06,91,000
19,1980,23680,01,12,2011,01,01,1,W,48,4,40,,,,12,27,2011,3,2011,02,16,90,000
30,3009,21371,01,01,2011,01,01,1,H,19,4,40,,,,01,16,2011,1,2011,01,13,93,000
30,3009,21397,01,01,2011,01,01,1,H,16,4,40,,,,01,26,2011,4,2011,02,16,90,000
30,3009,24101,01,11,2011,01,01,1,H,32,4,40,,,,11,19,2011,7,2011,01,16,90,000
30,3019,22038,01,01,2011,01,01,1,H,19,4,40,,,,01,16,2011,1,2011,02,13,90,000
30,3022,23665,01,12,2011,01,01,1,H,31,4,40,,,,12,17,2011,7,2011,02,16,90,000
33,3300,21851,01,03,2011,01,01,1,W,59,4,40,,,,03,25,2011,6,2011,04,02,95,000
33,3300,22531,01,06,2011,01,04,1,H,61,4,40,40,40,40,06,07,2011,3,2011,02,02,95,000
33,3305,23254,01,10,2011,01,01,1,H,59,4,40,,,,10,20,2011,5,2011,03,02,90,000
33,3311,23156,01,04,2011,01,01,1,H,32,4,40,,,,04,17,2011,1,2011,01,13,90,000
33,3312,23744,01,12,2011,01,04,1,H,23,4,40,40,40,40,12,29,2011,5,2011,02,02,90,000
33,3313,22508,01,05,2011,01,01,1,B,46,4,40,,,,05,10,2011,3,2011,02,13,94,000
33,3313,23646,01,11,2011,01,02,1,H,61,4,40,40,,,11,16,2011,4,2011,02,02,90,000
33,3315,23196,01,10,2011,01,01,1,W,59,4,40,,,,10,18,2011,3,2011,03,16,90,000
33,3330,22534,01,06,2011,01,01,1,H,20,4,40,,,,06,17,2011,6,2011,02,06,90,000
33,3378,23016,01,09,2011,01,01,1,W,26,4,40,,,,09,12,2011,2,2011,02,16,90,000
34,3400,22193,01,05,2011,01,02,1,H,30,4,40,40,,,05,31,2011,3,2011,02,16,90,000
34,3400,22650,01,07,2011,01,02,1,W,49,4,40,40,,,07,03,2011,1,2011,02,16,90,000
34,3404,23226,01,09,2011,01,01,1,W,32,4,40,,,,09,06,2011,3,2011,01,16,90,000
34,3455,23128,01,10,2011,01,01,1,H,36,4,40,,,,10,21,2011,6,2011,02,06,90,000
36,3609,23747,01,12,2011,01,01,1,H,46,4,40,,,,06,02,2011,5,2011,02,02,90,000
36,3610,21416,01,01,2011,01,01,1,H,43,4,40,,,,01,30,2011,1,2011,02,13,92,000
37,3706,21793,01,03,2011,01,01,1,V,51,4,40,,,,03,03,2011,5,2011,01,02,94,000
37,3711,21723,01,03,2011,01,01,1,H,26,4,40,,,,03,05,2011,7,2011,02,02,90,000
39,3903,22513,01,06,2011,01,01,1,H,34,4,40,,,,06,08,2011,4,2011,02,16,90,000
39,3905,21940,01,03,2011,01,02,1,B,29,4,40,40,,,03,10,2011,5,2011,02,15,90,000
39,3905,23309,01,11,2011,01,02,1,H,21,4,40,40,,,11,19,2011,7,2011,02,15,91,000
41,4104,22317,01,06,2011,01,01,1,H,20,4,40,,,,08,16,2010,2,2010,01,03,90,000
43,4300,21365,01,01,2011,01,01,1,V,51,4,30,,,,01,25,2011,3,2011,02,19,90,000
43,4313,23290,01,10,2011,01,01,1,H,23,4,40,,,,10,10,2011,2,2011,02,16,90,000
43,4313,23298,01,10,2011,01,01,1,O,32,4,40,,,,10,16,2011,1,2011,02,06,91,000
43,4313,23632,01,12,2011,01,01,1,H,47,4,40,,,,12,15,2011,5,2011,02,02,90,000
44,4403,22443,01,06,2011,01,02,1,H,22,4,40,40,,,06,07,2011,3,2011,02,07,90,000
45,4502,21964,01,03,2011,01,01,1,H,54,4,40,,,,03,07,2011,2,2011,02,16,90,000
48,4807,23708,01,02,2011,01,04,1,B,45,4,40,40,40,40,02,11,2011,6,2011,02,15,96,000
54,5406,23758,01,12,2011,01,02,1,I,28,4,40,40,,,12,29,2011,5,2011,02,06,95,000
56,5608,22270,01,05,2011,01,01,1,H,44,4,40,,,,05,20,2011,6,2011,02,02,90,000
01,0109,24724,01,05,2012,01,01,1,B,18,4,40,,,,05,06,2012,1,2012,01,16,90,000
04,0400,26204,01,12,2012,01,01,1,W,50,4,40,,,,12,20,2012,5,2012,02,02,90,000
07,0701,24424,01,03,2012,01,02,1,W,26,4,40,40,,,03,22,2012,5,2012,02,16,91,000
07,0701,25737,01,06,2012,01,01,1,B,35,4,40,,,,06,28,2012,5,2012,02,02,90,000
07,0712,26174,01,12,2012,01,04,1,W,22,4,40,40,40,40,12,27,2012,5,2012,02,02,90,000
07,0734,24460,01,05,2012,01,02,1,B,19,4,40,40,,,05,02,2012,4,2012,01,19,90,000
07,0799,26356,01,09,2012,01,01,1,W,36,4,40,,,,09,05,2012,4,2012,02,17,91,000
09,0900,26028,01,12,2012,01,01,1,W,38,4,40,,,,12,12,2012,4,2012,03,16,90,000
10,1005,24656,01,05,2012,01,01,1,H,40,4,40,,,,05,08,2012,3,2012,02,16,90,000
10,1005,24875,01,06,2012,01,01,1,H,28,4,40,,,,06,06,2012,4,2012,01,16,93,000
10,1005,24878,01,06,2012,01,01,1,H,27,4,40,,,,06,19,2012,3,2012,01,15,90,000
10,1005,25457,01,09,2012,01,01,1,O,22,4,40,,,,09,19,2012,4,2012,04,02,90,000
10,1005,26209,01,12,2012,01,01,1,H,30,4,40,,,,12,18,2012,3,2012,02,13,94,000
15,1500,23893,01,01,2012,01,01,1,H,18,4,40,,,,01,23,2012,2,2012,01,18,90,000
15,1502,24472,01,05,2012,01,01,1,W,43,4,40,,,,05,14,2012,2,2012,02,13,90,000
15,1502,25590,01,10,2012,01,01,1,H,28,4,40,,,,10,30,2012,3,2012,02,16,90,000
15,1507,23757,01,01,2012,01,01,1,H,37,4,40,,,,01,16,2012,2,2012,02,13,95,000
16,1600,25886,01,11,2012,01,01,1,W,53,4,40,,,,11,17,2012,7,2012,02,02,90,000
17,1799,26371,01,10,2012,01,01,1,W,52,4,40,,,,10,24,2012,4,2012,01,16,91,000
19,1900,24526,01,03,2012,01,01,1,H,22,4,40,,,,03,07,2012,4,2012,02,13,90,000
19,1900,24773,01,05,2012,01,01,1,H,30,4,40,,,,05,12,2012,7,2012,02,16,90,000
19,1900,26187,01,12,2012,01,01,1,W,35,4,40,,,,12,23,2012,1,2012,02,16,90,000
19,1908,26404,01,08,2012,01,01,1,B,22,4,40,,,,08,24,2012,6,2012,02,16,90,000
19,191R,26136,01,11,2012,01,01,1,W,60,4,40,,,,11,09,2012,6,2012,02,16,93,000
19,1942,24036,01,03,2012,01,04,1,W,35,4,40,40,40,40,03,24,2012,7,2012,02,02,94,000
19,1942,24037,01,03,2012,01,03,1,O,30,4,40,40,40,,03,21,2012,4,2012,02,16,94,000
19,1942,24404,01,04,2012,01,04,1,O,19,4,40,40,40,40,04,11,2012,4,2012,02,16,90,000
19,1942,24729,01,06,2012,01,04,1,H,59,4,40,40,40,40,06,21,2012,5,2012,02,16,90,000
19,1942,25669,01,10,2012,01,04,1,H,22,4,40,40,40,40,10,17,2012,4,2012,01,16,92,000
19,1942,25670,01,10,2012,01,02,1,W,49,4,40,40,,,10,18,2012,5,2012,01,02,90,000
19,1942,25975,01,12,2012,01,02,1,H,18,4,40,40,,,12,01,2012,7,2012,02,16,92,000
19,1942,23965,01,02,2012,01,04,1,W,22,4,40,40,40,40,02,23,2012,5,2012,02,04,92,000
19,1942,23978,01,03,2012,01,02,1,H,24,4,40,40,,,03,02,2012,6,2012,02,16,90,000
19,1942,25620,01,10,2012,01,02,1,H,64,4,40,40,,,10,06,2012,7,2012,01,02,94,000
19,1942,25976,01,12,2012,01,01,1,H,26,4,40,,,,12,06,2012,5,2012,02,13,90,000
19,1942,25978,01,12,2012,01,02,1,W,29,4,40,40,,,12,12,2012,4,2012,01,02,92,000
19,1943,25225,01,07,2012,01,01,1,H,30,4,40,,,,06,26,2012,3,2012,02,06,90,000
19,1952,24280,01,02,2012,01,01,1,W,30,4,40,,,,02,21,2012,3,2012,02,16,90,000
19,1953,25080,01,03,2012,01,02,1,B,19,4,40,40,,,03,24,2012,7,2012,02,16,93,000
19,1996,25064,01,01,2012,01,01,1,H,26,4,40,,,,01,21,2012,7,2012,02,16,91,000
27,2708,25442,01,09,2012,01,01,1,H,32,4,40,,,,09,28,2012,6,2012,01,16,94,000
30,3009,26391,01,12,2012,01,01,1,W,35,4,40,,,,12,01,2012,7,2012,02,06,93,000
30,3017,25852,01,11,2012,01,01,1,B,31,4,30,,,,02,07,2012,3,2012,02,25,96,000
30,3019,25624,01,09,2012,01,02,1,H,15,4,40,40,,,09,27,2012,5,2012,02,13,90,000
31,3105,25468,01,09,2012,01,01,1,W,36,4,40,,,,09,22,2012,7,2012,02,02,90,000
33,3300,24250,01,03,2012,01,01,1,W,33,4,40,,,,03,20,2012,3,2012,02,13,95,000
33,3309,24865,01,06,2012,01,01,1,B,47,4,40,,,,06,25,2012,2,2012,02,06,90,000
33,3311,25945,01,11,2012,01,02,1,H,22,4,40,40,,,11,10,2012,7,2012,01,06,90,000
33,3313,24203,01,01,2012,01,03,1,H,52,4,40,40,40,,01,07,2012,7,2012,02,02,90,000
33,3313,24207,01,02,2012,01,02,1,W,38,4,40,40,,,02,18,2012,7,2012,02,16,93,000
33,3314,25745,01,10,2012,01,01,1,W,27,4,40,,,,10,18,2012,5,2012,02,15,94,000
33,3315,24967,01,07,2012,01,02,1,H,34,4,40,40,,,07,19,2012,5,2012,02,16,90,000
33,3315,24968,01,07,2012,01,01,1,I,27,4,40,,,,07,25,2012,4,2012,02,16,90,000
33,3318,24214,01,02,2012,01,03,1,B,20,4,40,40,40,,02,23,2012,5,2012,02,16,94,000
33,3332,25070,01,07,2012,01,01,1,H,31,4,40,,,,07,01,2012,1,2012,02,16,90,000
33,3332,26222,01,12,2012,01,01,1,W,38,4,40,,,,12,09,2012,1,2012,02,02,90,000
33,3332,26223,01,12,2012,01,01,1,B,18,4,40,,,,12,28,2012,6,2012,02,16,93,000
33,33A0,25069,01,07,2012,01,01,1,H,54,4,40,,,,07,14,2012,7,2012,02,99,94,000
34,3400,23859,01,01,2012,01,01,1,W,24,4,40,,,,01,17,2012,3,2012,02,02,90,000
34,3400,24328,01,04,2012,01,03,1,W,33,4,40,40,40,,04,12,2012,5,2012,02,02,90,000
34,3400,24329,01,04,2012,01,04,1,W,38,4,40,40,40,40,04,20,2012,6,2012,03,13,93,000
34,3400,24619,01,05,2012,01,01,1,W,21,4,40,,,,05,19,2012,7,2012,02,16,90,000
34,3400,24625,01,05,2012,01,02,1,W,40,4,40,40,,,05,28,2012,2,2012,02,02,91,000
34,3400,25226,01,08,2012,01,01,1,W,47,4,40,,,,08,02,2012,5,2012,04,02,90,000
34,3401,25438,01,08,2012,01,01,1,W,32,4,40,,,,08,14,2012,3,2012,03,13,93,000
34,3404,24026,01,02,2012,01,01,1,B,47,4,40,,,,02,06,2012,2,2012,01,16,94,000
34,3404,24503,01,05,2012,01,01,1,W,33,4,40,,,,05,18,2012,6,2012,02,13,90,000
34,3404,24962,01,07,2012,01,01,1,H,17,4,40,,,,07,07,2012,7,2012,02,16,91,000
34,3404,26215,01,12,2012,01,04,1,A,26,4,30,30,30,30,12,08,2012,7,2012,03,14,94,000
36,3607,24550,01,03,2012,01,04,1,W,42,4,40,40,40,40,03,19,2012,2,2012,01,02,95,000
36,3610,24099,01,02,2012,01,01,1,B,23,4,45,,,,02,29,2012,4,2012,02,16,94,000
36,3610,25849,01,08,2012,01,02,1,W,54,4,30,30,,,08,08,2012,4,2012,02,13,90,000
37,3700,24395,01,04,2012,01,01,1,W,44,4,40,,,,11,21,2011,2,2011,02,02,90,000
37,3705,25167,01,07,2012,01,01,2,W,35,4,40,,,,07,08,2012,1,2012,03,02,90,000
37,3710,24837,01,05,2012,01,01,1,B,22,4,40,,,,05,20,2012,1,2012,01,16,90,000
37,3711,24784,01,06,2012,01,01,1,H,31,4,40,,,,06,06,2012,4,2012,02,16,95,000
37,3711,25820,01,09,2012,01,01,1,W,45,4,40,,,,09,01,2012,7,2012,02,07,90,000
38,3801,26272,01,05,2012,01,01,1,W,41,4,40,,,,05,09,2012,4,2012,03,13,94,000
38,3801,26274,01,07,2012,01,01,1,A,32,4,40,,,,07,18,2012,4,2012,02,16,90,000
39,3905,24562,01,03,2012,01,02,1,A,19,4,40,40,,,03,21,2012,4,2012,02,16,90,000
39,3905,24673,01,04,2012,01,02,1,B,32,4,40,40,,,04,06,2012,6,2012,02,16,90,000
39,3905,25211,01,07,2012,01,04,1,B,27,4,40,40,40,40,07,11,2012,4,2012,02,15,90,000
43,4313,23872,01,01,2012,01,01,1,A,42,4,40,,,,01,20,2012,6,2012,03,13,90,000
43,4314,26363,01,10,2012,01,03,1,O,42,4,40,40,40,,10,10,2012,4,2012,02,02,92,000
43,4314,26366,01,01,2012,01,01,1,H,42,4,40,,,,01,14,2012,7,2012,02,15,90,000
45,4502,26239,01,12,2012,01,01,1,W,19,4,40,,,,06,22,2012,6,2012,02,16,90,000
48,4807,25505,01,07,2012,01,01,1,B,43,4,40,,,,07,04,2012,4,2012,02,06,94,000
48,4807,25677,01,05,2012,01,01,1,B,18,4,30,,,,05,28,2012,2,2012,02,16,93,000
48,4807,25678,01,05,2012,01,02,1,W,53,4,30,30,,,05,24,2012,5,2012,02,15,94,000
48,4807,25679,01,06,2012,01,01,1,W,17,4,30,,,,06,30,2012,7,2012,02,13,93,000
48,4807,25709,01,09,2012,01,02,1,B,23,4,40,40,,,09,02,2012,1,2012,02,15,95,000
48,4807,25926,01,10,2012,01,01,1,W,29,4,40,,,,10,21,2012,1,2012,02,13,90,000
50,5002,25254,01,07,2012,01,01,1,H,68,4,40,,,,07,12,2012,5,2012,02,02,90,000
50,5007,24726,01,04,2012,01,01,1,H,19,4,40,,,,04,16,2012,2,2012,02,16,90,000
51,5102,23964,01,02,2012,01,01,1,W,53,4,40,,,,02,14,2012,3,2012,03,16,93,000
56,5604,25708,01,10,2012,02,04,1,H,24,4,40,40,40,40,10,13,2012,7,2012,01,16,90,000
56,5606,25681,01,07,2012,01,01,1,H,25,4,30,,,,07,28,2012,7,2012,02,02,90,000
10,1005,24143,01,02,2012,01,01,1,H,29,4,40,,,,02,08,2012,4,2012,02,16,90,000
19,1900,26242,01,11,2012,01,01,1,H,37,4,40,,,,11,10,2012,7,2012,01,16,94,000
19,1900,26244,01,11,2012,01,01,1,H,35,4,40,,,,11,14,2012,4,2012,02,16,90,000
19,1925,24163,01,01,2012,01,01,1,W,38,4,40,,,,01,05,2012,5,2012,02,16,90,000
19,1942,23739,01,01,2012,01,01,1,W,22,4,40,,,,01,22,2012,1,2012,02,13,90,000
19,1942,24734,01,06,2012,01,03,1,H,35,4,40,40,40,,06,01,2012,6,2012,01,02,90,000
19,1943,24990,01,06,2012,01,01,1,H,27,4,40,,,,06,21,2012,5,2012,02,15,90,000
19,1948,24173,01,01,2012,01,02,1,H,26,4,40,40,,,01,23,2012,2,2012,02,14,90,000
19,1950,25494,01,08,2012,01,01,1,H,31,4,40,,,,08,03,2012,6,2012,02,16,91,000
19,1952,25768,01,09,2012,01,01,1,O,27,4,40,,,,09,17,2012,2,2012,01,13,90,000
19,1959,24145,01,01,2012,01,01,2,A,40,4,40,,,,01,04,2012,4,2012,02,99,90,000
19,1977,25514,01,08,2012,01,01,1,H,34,4,40,,,,08,29,2012,4,2012,02,16,90,000
19,1996,24266,01,02,2012,01,01,1,W,68,4,40,,,,02,01,2012,4,2012,02,02,90,000
33,3313,24212,01,03,2012,01,01,1,B,26,4,40,,,,03,01,2012,5,2012,02,16,93,000
33,3313,25740,01,10,2012,01,01,1,B,23,4,40,,,,10,14,2012,1,2012,02,02,90,000
54,5499,26011,01,11,2012,01,01,1,W,32,4,40,,,,11,13,2012,3,2012,02,06,94,000
56,5600,23738,01,01,2012,01,02,1,W,47,4,40,40,,,01,27,2012,6,2012,01,13,90,000
01,0109,27001,01,03,2013,01,01,1,B,32,4,40,,,,03,30,2013,7,2013,02,16,90,000
01,0109,27475,01,05,2013,01,01,1,B,22,4,40,,,,05,29,2013,4,2013,02,16,90,000
04,0402,28135,01,09,2013,01,01,2,W,19,4,40,,,,09,22,2013,1,2013,02,16,94,000
07,0701,27813,01,08,2013,01,02,1,W,21,4,40,40,,,05,10,2013,6,2013,02,16,90,000
10,1005,26809,01,01,2013,01,01,1,H,35,4,40,,,,01,07,2013,2,2013,02,16,90,000
10,1005,26814,01,01,2013,01,01,1,B,34,4,40,,,,01,15,2013,3,2013,02,13,90,000
15,1500,26887,01,04,2013,01,04,1,W,51,4,40,40,40,40,04,18,2013,5,2013,01,02,90,000
15,1500,27082,01,05,2013,01,02,1,W,33,4,40,40,,,05,16,2013,5,2013,01,13,96,000
15,1500,28105,01,10,2013,01,01,1,H,39,4,40,,,,10,25,2013,6,2013,01,16,90,000
15,1500,28534,01,12,2013,01,01,2,W,31,4,40,,,,12,29,2013,1,2013,01,02,90,000
15,1502,26296,01,01,2013,01,02,1,H,26,4,40,40,,,01,01,2013,3,2013,01,02,90,000
15,1502,28069,01,10,2013,01,04,2,H,31,4,40,40,40,40,10,01,2013,3,2013,01,16,90,000
15,1502,28537,01,12,2013,01,01,1,O,45,4,40,,,,12,29,2013,1,2013,02,16,90,000
19,1900,26962,01,04,2013,01,01,1,H,35,4,40,,,,04,29,2013,2,2013,02,16,90,000
19,1900,27185,01,05,2013,01,01,1,B,50,4,40,,,,05,18,2013,7,2013,02,16,90,000
19,1900,27437,01,06,2013,01,01,1,H,80,4,40,,,,06,27,2013,5,2013,02,02,90,000
19,1900,27916,01,07,2013,01,01,1,H,29,4,40,,,,07,19,2013,6,2013,02,02,90,000
19,1900,28161,01,09,2013,01,01,1,H,23,4,40,,,,09,10,2013,3,2013,02,16,90,000
19,1900,28354,01,10,2013,01,01,1,W,53,4,40,,,,10,06,2013,1,2013,03,02,90,000
19,1900,28362,01,10,2013,01,02,1,B,49,4,40,40,,,10,29,2013,3,2013,02,06,90,000
19,1908,28364,01,10,2013,01,01,1,B,57,4,40,,,,10,27,2013,1,2013,02,07,90,000
19,1915,27859,01,07,2013,01,01,1,H,42,4,40,,,,07,24,2013,4,2013,02,16,90,000
19,1918,27983,01,09,2013,01,03,1,W,66,4,40,40,40,,09,21,2013,7,2013,01,06,94,000
19,1933,27298,01,05,2013,01,01,1,B,46,4,40,,,,05,18,2013,7,2013,02,16,90,000
19,1942,27060,01,05,2013,01,02,1,B,26,4,40,40,,,05,16,2013,5,2013,01,02,90,000
19,1942,28287,01,11,2013,01,02,1,H,18,4,40,40,,,11,22,2013,6,2013,01,16,91,000
19,1942,28289,01,11,2013,01,02,1,H,72,4,40,40,,,11,25,2013,2,2013,02,16,90,000
19,1942,27058,01,05,2013,01,02,1,H,18,4,40,40,,,05,20,2013,2,2013,01,16,90,000
19,1942,27566,01,07,2013,01,02,1,H,38,4,40,40,,,07,16,2013,3,2013,02,16,91,000
19,1942,27624,01,03,2013,01,01,1,H,34,4,40,,,,03,08,2013,6,2013,03,02,90,000
19,1942,27753,01,08,2013,01,04,1,H,29,4,40,40,40,40,08,28,2013,4,2013,02,13,90,000
19,1942,27963,01,09,2013,01,01,1,H,59,4,40,,,,09,18,2013,4,2013,02,16,90,000
19,1942,28290,01,11,2013,01,01,1,W,75,4,40,,,,11,17,2013,1,2013,03,02,90,000
19,1952,28496,01,11,2013,01,01,1,H,27,4,40,,,,11,01,2013,6,2013,02,16,90,000
19,1955,26917,01,03,2013,01,01,2,B,28,4,40,,,,03,16,2013,7,2013,02,16,90,000
19,1955,26919,01,03,2013,01,02,1,W,45,4,40,40,,,03,25,2013,2,2013,02,02,90,000
19,1956,27748,01,08,2013,01,02,1,W,42,4,40,40,,,08,15,2013,5,2013,01,02,94,000
19,1959,28498,01,11,2013,01,01,1,H,21,4,40,,,,11,15,2013,6,2013,01,02,90,000
19,1965,27661,01,06,2013,01,03,1,W,23,4,40,40,40,,06,07,2013,6,2013,03,07,92,000
19,1969,28641,01,11,2013,01,04,1,H,24,4,40,40,40,40,11,23,2013,7,2013,02,16,91,000
19,1972,28583,01,12,2013,01,01,1,W,19,4,40,,,,12,26,2013,5,2013,01,07,90,000
24,2405,28815,01,09,2013,01,01,1,O,43,4,40,,,,09,02,2013,2,2013,02,13,90,000
